Date,DIA,GLD,IEF,IWM,LQD,QQQ,SPY,TLT,XLE,XLF,XLK,XLV
2008-05-20,86.46875,90.9000015258789,58.27036666870117,57.720584869384766,53.64243698120117,42.46288299560547,102.10442352294922,54.526527404785156,25.896041870117188,14.783478736877441,9.844917297363281,23.370441436767578
2008-05-21,84.95247650146484,91.95999908447266,58.13277053833008,56.89825439453125,53.409061431884766,41.523475646972656,100.37739562988281,54.538291931152344,25.512142181396484,14.407085418701172,9.586047172546387,23.164722442626953
2008-05-22,84.92546844482422,90.9800033569336,57.75269317626953,57.305503845214844,52.82054138183594,41.66997528076172,100.39179229736328,53.89535903930664,25.139680862426758,14.488154411315918,9.621349334716797,23.414518356323242
2008-05-23,83.9753189086914,91.2300033569336,58.00825881958008,56.55364227294922,53.064056396484375,41.54069900512695,99.04608917236328,54.131282806396484,24.712818145751953,14.273900985717773,9.601737976074219,23.03248405456543
2008-05-27,84.52789306640625,89.36000061035156,57.726463317871094,57.42299270629883,52.74440002441406,42.273258209228516,99.7801284790039,53.76558303833008,24.552392959594727,14.3491849899292,9.758628845214844,23.127981185913086
2008-05-28,84.8042221069336,89.13999938964844,57.293968200683594,57.68925476074219,52.404476165771484,42.44562530517578,100.24068450927734,53.28777313232422,25.070938110351562,14.268109321594238,9.813543319702148,23.10594940185547
2008-05-29,85.06706237792969,86.51000213623047,57.025333404541016,58.2766227722168,52.15079116821289,42.82484436035156,100.74443054199219,52.9044189453125,24.386211395263672,14.522897720336914,9.884143829345703,23.60553550720215
2008-05-30,84.9996337890625,87.44999694824219,57.21528244018555,58.480281829833984,52.35884475708008,43.10063171386719,100.99626159667969,53.252464294433594,24.638330459594727,14.337602615356445,9.942975044250488,23.56879997253418
2008-06-02,84.34597778320312,87.95999908447266,57.55536651611328,57.947696685791016,52.53871536254883,42.574920654296875,99.95282745361328,53.45786666870117,24.784446716308594,14.123346328735352,9.801778793334961,23.289623260498047
2008-06-03,83.53723907470703,86.87999725341797,57.85786437988281,57.83024597167969,52.74263000488281,42.342220306396484,99.36994171142578,53.84265899658203,24.251558303833008,14.077025413513184,9.74686336517334,23.44390296936035
