Date,GLD,HYG,IWM,LQD,QQQ,SPY,TLT,USO,XLE,XLF,XLK,XLV
2018-04-05,125.80000305175781,56.400917053222656,139.0177764892578,88.45994567871094,152.70883178710938,235.3846893310547,96.2840805053711,102.63999938964844,24.373031616210938,24.0252628326416,30.430009841918945,71.73633575439453
2018-04-06,126.38999938964844,56.27553939819336,136.24501037597656,88.72525024414062,148.88754272460938,230.13902282714844,97.3370361328125,100.08000183105469,23.932403564453125,23.44706153869629,29.683862686157227,70.0097427368164
2018-04-09,126.81999969482422,56.486732482910156,136.4081268310547,88.77071380615234,149.9331817626953,231.27322387695312,97.49778747558594,102.16000366210938,24.046113967895508,23.57651138305664,29.91558265686035,70.70214080810547
2018-04-10,127.12000274658203,56.69132995605469,138.98153686523438,88.7934341430664,153.2411651611328,234.9506072998047,97.32096862792969,106.0,24.84208869934082,23.930334091186523,30.6524600982666,71.89411163330078
2018-04-11,128.11000061035156,56.711116790771484,139.28053283691406,88.85404968261719,152.35707092285156,233.7189178466797,97.66658020019531,107.5999984741211,25.10148811340332,23.645553588867188,30.471721649169922,71.30686950683594
2018-04-12,126.62000274658203,56.91572952270508,140.23193359375,88.61156463623047,154.1916961669922,235.64173889160156,96.95124816894531,108.16000366210938,25.097929000854492,24.05978012084961,30.837844848632812,71.7889175415039
2018-04-13,127.44999694824219,56.94873046875,139.49798583984375,88.6418685913086,153.39321899414062,234.9506072998047,97.17626190185547,108.4000015258789,25.37510108947754,23.69732666015625,30.73589515686035,71.75387573242188
2018-04-16,127.62999725341797,57.03450393676758,140.78469848632812,88.64945220947266,154.56243896484375,236.88226318359375,97.20842742919922,107.04000091552734,25.634498596191406,23.800888061523438,30.972246170043945,72.32353973388672
2018-04-17,127.75,57.060951232910156,142.31605529785156,88.65703582763672,157.88938903808594,239.41651916503906,97.47367858886719,107.27999877929688,25.73400115966797,23.800888061523438,31.546913146972656,72.88449096679688
2018-04-18,127.8499984741211,57.001529693603516,142.6965789794922,88.20230102539062,158.2125701904297,239.59373474121094,96.69405364990234,111.04000091552734,26.139083862304688,23.688701629638672,31.46350860595703,72.94580841064453
2018-04-19,127.5999984741211,56.82333755493164,141.708984375,87.86883544921875,156.75820922851562,238.26461791992188,95.9062728881836,110.16000366210938,26.171070098876953,24.051151275634766,31.115915298461914,72.33232116699219
2018-04-20,126.62999725341797,56.68473434448242,140.94778442382812,87.5125961303711,154.27728271484375,236.2442169189453,95.21507263183594,110.0,26.04670524597168,24.05978012084961,30.684906005859375,71.9466781616211
2018-04-23,125.62000274658203,56.53293228149414,140.73944091796875,87.47474670410156,153.88748168945312,236.2087860107422,95.23916625976562,111.36000061035156,26.20660400390625,24.033891677856445,30.573678970336914,72.22714233398438
2018-04-24,126.2300033569336,56.42075729370117,139.93295288085938,87.21697998046875,150.62709045410156,233.0277557373047,94.8051528930664,109.44000244140625,25.925886154174805,23.878559112548828,30.040712356567383,71.68373107910156
2018-04-25,125.41000366210938,56.427345275878906,139.7245330810547,86.9442138671875,150.8076629638672,233.6036834716797,94.170166015625,109.76000213623047,26.131988525390625,23.861295700073242,30.045351028442383,72.00802612304688
2018-04-26,124.97000122070312,56.62535858154297,140.36788940429688,87.20185852050781,153.98257446289062,235.97842407226562,94.82923889160156,110.16000366210938,26.51219940185547,23.86992645263672,30.59221649169922,72.91952514648438
2018-04-27,125.5,56.59894561767578,140.1685333251953,87.39893341064453,154.07763671875,236.19998168945312,95.56063079833984,109.83999633789062,26.231473922729492,23.90444564819336,30.536603927612305,73.21749877929688
2018-04-30,124.58999633789062,56.559322357177734,138.92715454101562,87.32312774658203,152.98446655273438,234.3834686279297,95.72947692871094,110.4000015258789,26.22792625427246,23.688701629638672,30.33732032775879,72.09566497802734
2018-05-01,123.70999908447266,56.60110092163086,139.60675048828125,87.08676147460938,154.73348999023438,234.79991149902344,95.38471221923828,108.87999725341797,26.068021774291992,23.69732666015625,30.717344284057617,72.06058502197266
2018-05-02,123.6500015258789,56.58119583129883,140.13226318359375,87.01834869384766,153.82098388671875,233.22264099121094,95.27999114990234,109.36000061035156,26.17462158203125,23.429811477661133,30.684906005859375,71.07022094726562
2018-05-03,124.27999877929688,56.574581146240234,139.37115478515625,87.0335693359375,153.8019256591797,232.70870971679688,95.70691680908203,110.55999755859375,26.11421775817871,23.2313289642334,30.754426956176758,70.43043518066406
2018-05-04,124.54000091552734,56.614356994628906,141.11093139648438,87.15518188476562,156.72018432617188,235.72146606445312,95.85192108154297,112.72000122070312,26.242136001586914,23.533369064331055,31.338367462158203,70.99136352539062
2018-05-07,124.56999969482422,56.667362213134766,142.30697631835938,87.056396484375,158.02247619628906,236.51898193359375,95.69886016845703,112.80000305175781,26.277671813964844,23.688701629638672,31.556196212768555,70.88618469238281
2018-05-08,124.58999633789062,56.58119583129883,143.01377868652344,87.02596282958984,157.86093139648438,236.51898193359375,95.61026000976562,112.4800033569336,26.483766555786133,23.85266876220703,31.625717163085938,70.35154724121094
2018-05-09,124.33000183105469,56.67400360107422,143.78395080566406,87.0107650756836,159.58140563964844,238.8051300048828,95.03833770751953,114.95999908447266,27.023897171020508,24.206491470336914,32.0150032043457,70.75470733642578
2018-05-10,125.18000030517578,56.83969497680664,144.55416870117188,87.45156860351562,161.2353973388672,241.0380859375,95.80357360839844,115.27999877929688,27.2264461517334,24.40496826171875,32.43210983276367,71.70125579833984
2018-05-11,125.0,56.819820404052734,144.83506774902344,87.60357666015625,161.08328247070312,241.77349853515625,96.04523468017578,114.0,27.265531539916992,24.387714385986328,32.38575744628906,72.77054595947266
2018-05-14,124.48999786376953,56.83307647705078,144.2823486328125,87.44398498535156,161.3590087890625,241.8887939453125,95.53771209716797,115.04000091552734,27.453872680664062,24.370458602905273,32.38111877441406,73.25257110595703
2018-05-15,122.4800033569336,56.554683685302734,144.30950927734375,86.78276824951172,159.57191467285156,240.22288513183594,94.45027923583984,115.19999694824219,27.460960388183594,24.327306747436523,32.07524490356445,72.30599975585938
2018-05-16,122.29000091552734,56.62758255004883,145.8136749267578,86.66876220703125,160.62704467773438,241.23300170898438,94.08776092529297,115.68000030517578,27.556913375854492,24.370458602905273,32.21891784667969,72.70917510986328
2018-05-17,122.36000061035156,56.66074752807617,146.4841766357422,86.50151062011719,160.0091552734375,241.02928161621094,93.61248016357422,115.91999816894531,27.97266387939453,24.31867218017578,32.05208206176758,72.73545837402344
